symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
SA,2,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am2|ex16|mom48|vol48|th0.9|strict,16910.9583,5210.924,-1986.050000000001,3,0.0,0.0,0.0,0,2022-07-12 00:00:00,2023-10-26 00:00:00
SA,3,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am2|ex16|mom48|vol48|th0.9|strict,16910.9583,5210.924,-1986.050000000001,3,-3365.944,-3448.714000000001,0.0,2,2023-10-27 00:00:00,2025-02-14 00:00:00
SA,4,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.0015|lb24|sl0.015|mh24|cd4|atr20|am3|ex24|mom48|vol48|th0.4|strict,16737.453189820244,3211.514,-1060.0,3,-1124.798,-2947.120000000001,0.5,2,2025-02-17 00:00:00,2026-06-05 00:00:00
RM,1,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex16|mom48|vol48|th0.75|strict,13358.288302104207,1022.8050000000002,-1600.0,3,-1974.216,-2576.3420000000006,0.0,2,2015-09-10 00:00:00,2018-05-15 00:00:00
RM,2,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex16|mom48|vol48|th0.75|strict,8916.896840034304,1596.8750000000002,-2576.3420000000006,6,-1474.47,-1676.8290000000006,0.0,2,2018-05-16 00:00:00,2021-01-15 00:00:00
RM,3,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex16|mom48|vol48|th0.75|strict,-5548.586977361552,-670.1409999999998,-4880.295000000002,9,0.0,0.0,0.0,0,2021-01-18 00:00:00,2023-09-20 00:00:00
RM,4,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex16|mom48|vol48|th0.75|strict,-5548.586977361552,-670.1409999999998,-4880.295000000002,9,67.40899999999999,-1772.5910000000003,1.0,1,2023-09-21 00:00:00,2026-06-05 00:00:00
RB,1,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.001|lb16|sl0.015|mh24|cd4|atr20|am3.2|ex24|mom48|vol48|th0.4|strict,18387.586819850432,18914.347,-4654.144,13,3867.9010000000007,-6209.825000000001,0.45454545454545453,22,2012-08-28 00:00:00,2016-02-05 00:00:00
RB,2,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.003|lb16|sl0.015|mh32|cd4|atr14|am2|ex16|mom48|vol48|th0.75|strict,18974.607023076926,10251.344999999998,-2618.7609999999986,13,2883.563,-2384.651,0.4,5,2016-02-15 00:00:00,2019-07-12 00:00:00
RB,3,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.001|lb24|sl0.015|mh24|cd4|atr20|am3.2|ex24|mom48|vol48|th0.4|strict,19535.244727314275,27056.118999999995,-5215.186999999994,34,3141.597,-2926.968,0.8,5,2019-07-15 00:00:00,2022-12-16 00:00:00
RB,4,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.001|lb24|sl0.015|mh24|cd4|atr20|am3.2|ex24|mom48|vol48|th0.4|strict,21658.045062598096,30197.716,-5215.186999999994,39,3043.4900000000002,-4728.027,0.5714285714285714,14,2022-12-19 00:00:00,2026-06-05 00:00:00
HC,1,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh64|cd4|atr14|am2|ex16|mom48|vol48|th0.9|strict,22068.2255,5455.847,-553.8310000000001,6,-781.307,-1735.1719999999996,0.3333333333333333,3,2016-08-17 00:00:00,2019-01-22 00:00:00
HC,2,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex16|mom48|vol48|th0.9|strict,21566.784835714283,6242.378999999999,-1720.0,7,1711.6859999999995,-6620.422,0.6,5,2019-01-23 00:00:00,2021-07-07 00:00:00
HC,3,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.001|lb16|sl0.015|mh24|cd4|atr20|am3.2|ex24|mom48|vol48|th0.4|strict,22853.97535,18223.411000000004,-2605.7039999999997,17,0.0,0.0,0.0,0,2021-07-08 00:00:00,2023-12-15 00:00:00
HC,4,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.001|lb16|sl0.015|mh24|cd4|atr20|am3.2|ex24|mom48|vol48|th0.4|strict,22853.97535,18223.411000000004,-2605.7039999999997,17,7065.877999999999,-2236.804,0.5384615384615384,13,2023-12-18 00:00:00,2026-06-05 00:00:00
C,1,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.001|lb24|sl0.015|mh24|cd4|atr14|am3.2|ex32|mom48|vol48|th0.4|strict,13084.828182883699,5887.608,-3291.937,27,4642.1709999999985,-1801.574999999997,0.41935483870967744,31,2009-04-13 00:00:00,2013-07-24 00:00:00
C,2,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh24|cd4|atr14|am3|ex24|mom48|vol48|th0.4|strict,13931.444717129496,10382.173,-2849.242,67,-6856.933,-7362.724,0.27586206896551724,29,2013-07-25 00:00:00,2017-11-01 00:00:00
C,3,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.001|lb24|sl0.015|mh24|cd4|atr14|am3.2|ex32|mom48|vol48|th0.4|strict,3012.3447828269445,5449.685999999999,-6850.732000000007,84,1515.1070000000002,-3050.9619999999995,0.43333333333333335,30,2017-11-02 00:00:00,2022-02-16 00:00:00
C,4,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.001|lb16|sl0.015|mh24|cd4|atr14|am3.5|ex24|mom48|vol48|th0.4|strict,3505.608485847012,7176.691000000002,-7983.041999999998,123,-5084.346000000001,-7830.933000000002,0.38235294117647056,34,2022-02-17 00:00:00,2026-06-05 00:00:00
CS,1,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am2|ex12|mom48|vol48|th0.4|strict,9756.176127916988,-19.452000000000027,-894.2179999999971,8,257.40299999999996,-550.1690000000017,0.4,5,2025-11-10 11:15:00,2025-12-26 10:00:00
CS,2,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.0015|lb32|sl0.015|mh32|cd4|atr14|am2|ex12|mom48|vol48|th0.4|strict,10623.481346764906,255.31599999999997,-499.47999999999956,10,62.152000000000015,-357.97299999999814,0.3333333333333333,3,2025-12-26 11:15:00,2026-02-24 22:00:00
CS,3,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am2|ex12|mom48|vol48|th0.4|strict,11605.155932382695,900.004,-916.6059999999998,20,226.25999999999996,-363.8289999999979,0.4,5,2026-02-24 23:00:00,2026-04-15 10:00:00
CS,4,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am2|ex12|mom48|vol48|th0.4|strict,11110.621825545044,1126.2640000000001,-916.6059999999998,25,336.428,-420.7059999999983,0.4,5,2026-04-15 11:15:00,2026-06-05 23:00:00
CS,1,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.0015|lb32|sl0.015|mh64|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,6664.7454,237.212,-80.0,1,544.3679999999999,-158.4290000000001,0.5,2,2026-04-14 09:30:00,2026-04-24 22:30:00
CS,2,15m,trend_failure,trend_failure|short|15m|w3|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,23573.00635,288.903,-180.0,4,719.137,-135.3819999999996,0.75,4,2026-04-24 22:45:00,2026-05-13 09:45:00
CS,3,15m,trend_failure,trend_failure|short|15m|w3|sw0.004|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,21351.11845,1018.0409999999999,-180.0,8,276.649,-175.3109999999997,0.6,5,2026-05-13 10:00:00,2026-05-25 23:00:00
CS,4,15m,trend_failure,trend_failure|short|15m|w3|sw0.004|br0.003|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,20928.822285714283,1260.975,-325.505000000001,7,-302.7,-512.6999999999998,0.0,1,2026-05-26 09:15:00,2026-06-05 23:00:00
CS,1,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.001|lb16|sl0.015|mh24|cd4|atr14|am3.5|ex24|mom48|vol48|th0.4|strict,8105.939881655754,929.5249999999999,-4146.5700000000015,14,387.14199999999994,-21471.850000000002,0.5333333333333333,15,2017-04-07 00:00:00,2019-07-17 00:00:00
CS,2,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.003|lb16|sl0.015|mh64|cd4|atr14|am3|ex16|mom48|vol48|th0.75|strict,10492.217791391617,3737.1830000000004,-2816.2219999999998,6,0.0,0.0,0.0,0,2019-07-18 00:00:00,2021-11-02 00:00:00
CS,3,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.003|lb16|sl0.015|mh64|cd4|atr14|am3|ex16|mom48|vol48|th0.75|strict,1120.9151016418691,3467.1560000000004,-2816.2219999999998,6,0.0,0.0,0.0,0,2021-11-03 00:00:00,2024-02-19 00:00:00
CS,4,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.003|lb16|sl0.015|mh64|cd4|atr14|am3|ex16|mom48|vol48|th0.75|strict,6019.192175016402,3644.0860000000002,-3176.3449999999993,7,0.0,0.0,0.0,0,2024-02-20 00:00:00,2026-06-05 00:00:00
